102,11025,既,快晴,1_L/n,7,13,17,25,29,-,1286,1533,-,2:31,172,2D/3D,5,2023/5/1,Orangestar,かいせい  ,,0.576544132
103,25004,書,限りなく灰色へ,5_25,6,12,18,26,31,-,818,849,-,2:02,108,3D,5,2021/2/26,すりぃ,かぎりなくはいいろへ  ,,0.922753002
104,11012,既,カゲロウデイズ,1_L/n,9,14,19,27,31,33,1295,1404,1915,2:24,200,-,-,2021/8/15,じん,かげろうでいず  ,,0.577826306
105,23012,書,仮死化,3_VBS,8,13,17,23,28,28,1019,1186,1328,2:12,184,2D/3D,5,2022/12/19,遼遼,かしｋｑ,,0.573906629
106,15011,既,カトラリー,5_25,5,12,18,25,29,-,686,806,-,1:51,108,原曲/2D,-,2021/9/21,有機酸,かとらりー  ,,0.923976579
107,25006,書,カナデトモスソラ,5_25,6,11,15,22,26,24,522,703,1020,1:55,158,2D,-,2021/6/21,ササノマリイ,かなでともすそら  ,,0.80722904
108,15027,既,神っぽいな,5_25,6,13,18,25,29,-,1035,1162,-,2:28,142,原曲,-,2023/10/10,ピノキオピー,かみっぽいな  ,,0.391575844
109,14016,既,神のまにまに,4_WxS,6,13,18,25,29,-,900,1111,-,2:13,135,3D,5,2022/5/30,れるりり,かみのまにまに  ,,0.027935676
110,22003,書,Color of Drops,2_MMJ,6,12,16,23,28,26,796,918,1028,1:54,152,3D,5,2021/1/29,40mP,からーおぶどろっぷす  ,,0.93685676
111,12014,既,からくりピエロ,2_MMJ,5,11,16,23,27,-,714,1005,-,2:18,102,2D/3D,5,2021/11/29,40mP,からくりぴえろ  ,,0.570383077
112,13014,既,ガランド,3_VBS,7,13,18,24,28,-,761,943,-,2:11,93,-,-,2022/1/3,ピコン,がらんど  ,,0.575022561
113,11020,既,Calc.,1_L/n,7,13,18,25,30,-,1126,1295,-,2:25,173,-,-,2022/9/16,ジミーサムP,かるく  ,,0.980900777
114,10157,既,カルチャ,0_VS,7,13,17,25,28,-,797,1037,-,1:49,172,原曲,-,2024/9/13,ツミキ,かるちゃ  ,,0.855338777
115,10072,既,カンタレラ,0_VS,6,12,17,24,29,-,870,1063,-,2:06,144,原曲,-,2022/12/31,黒うさP (WhiteFlame),かんたれら  ,,0.228712011
116,12035,既,如月アテンション,2_MMJ,8,13,18,25,29,-,855,1155,-,1:58,190,-,-,2024/10/3,じん,きさらぎあてんしょん  ,,0.301656398
117,25015,書,キティ,5_25,6,13,20,28,31,-,982,982,-,1:54,145,2D,-,2023/4/30,ツミキ,きてぃ  ,,0.186059298
118,11031,既,幾望の月,1_L/n,6,14,19,26,29,-,892,998,-,2:05,138,原曲,-,2024/3/27,なきゃむりゃ,きぼうのつき  ,,0.786453629
119,12021,既,気まぐれメルシィ,2_MMJ,7,12,18,25,31,-,1247,1465,-,2:29,160,3D,5,2023/1/2,八王子P,きまぐれめるしぃ  ,,0.609696049
120,10042,既,君色マリンスノウ,0_VS,9,14,19,28,31,-,1339,1415,-,2:32,202,原曲,-,2022/2/5,カルロス袴田 (サイゼP),きみいろまりんすのう  ,,0.588332113
121,10009,既,Gimme×Gimme,0_VS,6,11,18,26,29,-,842,907,-,2:15,105,-,-,2020/10/10,八王子P × Giga,ぎみぎみ  ,,0.210088722
122,10161,既,きみとぼくのレゾナンス,0_VS,7,13,16,24,28,-,896,1115,-,2:12,160*,原曲,-,2024/10/6,斜め上P,きみとぼくのれぞなんす  ,,0.810315602
123,25012,書,君の夜をくれ,5_25,5,11,15,21,26,-,482,662,-,2:02,80,3D,5,2022/8/29,古川本舗,きみのよるをくれ  ,,0.661309825
124,12036,既,キャットフード,2_MMJ,7,12,17,24,28,-,895,1107,-,2:02,174,原曲,-,2024/10/15,doriko,きゃっとふーど  ,,0.869804212
125,15037,既,キャットラビング,5_25,7,12,17,25,30,-,934,1053,-,1:58,163,3D,3,2024/11/13,香椎モイミ,きゃっとらびんぐ  ,,0.220744891
126,10087,既,Q,0_VS,5,12,17,24,28,-,907,998,-,2:11,120**,-,-,2023/3/2,椎名もた,きゅー  ,,0.346450051
127,12025,既,きゅうくらりん,2_MMJ,9,14,20,27,31,-,1141,1148,-,1:49,220,原曲/2D,-,2023/7/3,いよわ,きゅうくらりん  ,,0.351239695
128,15028,既,キュートなカノジョ,5_25,7,13,17,26,30,-,1006,1208,-,2:12,160,原曲,-,2023/11/22,syudou,きゅーとなかのじょ  ,,0.194142673
129,14029,既,強風オールバック,4_WxS,6,13,17,24,28,-,714,955,-,2:17,135,原曲,-,2024/1/1,ゆこぴ,きょうふうおーるばっく  ,,0.546426687
130,14033,既,きょうもハレバレ,4_WxS,6,13,17,24,28,-,793,1033,-,2:01,134,原曲,-,2024/6/10,ふわりP,きょうもはればれ  ,,0.780289081
131,22021,書,キラー,2_MMJ,8,13,19,27,31,33,825,1013,1267,1:38,196,2D/3D,5,2024/8/7,夏代孝明,きらー  ,,0.912835834
132,24014,書,キラピピ★キラピカ,4_WxS,7,11,16,23,27,-,909,909,-,1:42,160,2D,-,2023/8/21,nyanyannya (大天才P),きらぴぴきらぴか  ,,0.169302696
133,14010,既,KING,4_WxS,7,14,19,25,30,28,1002,1251,1388,2:15,166,2D,-,2021/5/17,Kanaria,きんぐ  ,,0.493160238
